PRODUCT_NAME,PRODUCT_ID,PT_NAME,PT_CODE,SOC_NAME,CUMM_SPONT_COUNT,NEW_SPONT_COUNT,CUMM_STUDY_COUNT,NEW_STUDY_COUNT,CUMM_SERIOUS_COUNT,NEW_SERIOUS_COUNT,CUMM_FATAL_COUNT,NEW_FATAL_COUNT,FLAG_RECHAL,FLAG_DECHAL,FLAG_PREG,FLAG_LABEL,FLAG_CONSERVATIVE_RELATEDNESS
Harvoni,27593,Skin fissures,10040849,Skin,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Yellow skin,10048245,Skin,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Calculus urinary,10007027,Renal,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Chronic obstructive pulmonary disease,10009033,Resp,9,9,0,0,8,8,1,1,No,No,No,No,No
Harvoni,27593,Pleurisy,10035618,Resp,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Lung neoplasm,10062042,Neopl,3,3,0,0,2,2,2,2,No,No,No,No,No
Harvoni,27593,Psychiatric decompensation,10067398,Psych,2,2,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Ischaemic stroke,10061256,Nerv,6,6,0,0,6,6,0,0,No,No,No,No,No
Harvoni,27593,Aphasia,10002948,Nerv,9,9,0,0,9,9,0,0,No,No,No,No,No
Harvoni,27593,Blood uric acid increased,10005861,Inv,10,10,0,0,3,3,0,0,No,No,No,No,No
Harvoni,27593,Collagen disorder,10009903,Musc,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Blood urea nitrogen/creatinine ratio increased,10050760,Inv,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Social problem,10062254,SocCi,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Urethral discharge,10046443,Renal,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Embolic stroke,10014498,Nerv,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Langerhans' cell histiocytosis,10069698,Neopl,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Apathy,10002942,Psych,5,5,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Pallor,10033546,Vasc,2,2,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Aneurysm ruptured,10048380,Vasc,2,2,0,0,2,2,1,1,No,No,No,No,No
Harvoni,27593,Prothrombin time shortened,10037070,Inv,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Syncope,10042772,Nerv,31,31,0,0,29,29,0,0,No,No,No,No,No
Harvoni,27593,Bone pain,10006002,Musc,8,8,0,0,5,5,0,0,No,No,No,No,No
Harvoni,27593,Tremor,10044565,Nerv,21,21,0,0,16,16,0,0,No,No,No,No,No
Harvoni,27593,Fine motor skill dysfunction,10076288,Nerv,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Hyperamylasaemia,10062770,Metab,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Diverticulum intestinal,10013559,Gastr,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Pulmonary haemorrhage,10037394,Resp,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Contusion,10050584,Inj&P,12,12,0,0,3,3,0,0,No,No,No,No,No
Harvoni,27593,Muscle strain,10050031,Inj&P,2,2,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,IVth nerve paralysis,10023110,Nerv,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Meningeal disorder,10061281,Nerv,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Viral test positive,10059424,Inv,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Alpha 1 foetoprotein decreased,10001780,Inv,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Alpha 1 foetoprotein increased,10001781,Inv,4,4,0,0,4,4,1,1,No,No,No,No,No
Harvoni,27593,Protein induced by vitamin K absence or antagonist II increased,10056247,Inv,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Cardiotoxicity,10048610,Card,7,7,0,0,7,7,0,0,No,No,No,No,No
Harvoni,27593,Stress,10042209,Psych,10,10,0,0,6,6,1,1,No,No,No,No,No
Harvoni,27593,Bladder cancer,10005003,Neopl,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Bladder perforation,10063575,Renal,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Depressed level of consciousness,10012373,Nerv,5,5,0,0,5,5,1,1,No,No,No,No,No
Harvoni,27593,Blood potassium decreased,10005724,Inv,9,9,0,0,8,8,0,0,No,No,No,No,No
Harvoni,27593,Blood sodium decreased,10005802,Inv,5,5,0,0,4,4,1,1,No,No,No,No,No
Harvoni,27593,Hypocalcaemia,10020947,Metab,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Hallucination, auditory,10019070,Psych,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Mean cell volume decreased,10027002,Inv,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Loss of libido,10024870,Psych,3,3,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Blood count abnormal,10064198,Inv,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Protein urine present,10053123,Inv,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Dyslalia,10013931,Nerv,2,2,0,0,2,2,1,1,No,No,No,No,No
Harvoni,27593,Parasomnia,10061910,Psych,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Blood thyroid stimulating hormone increased,10005833,Inv,3,3,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Small cell carcinoma,10041056,Neopl,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Metastatic neoplasm,10061289,Neopl,3,3,0,0,3,3,2,2,No,No,No,No,No
Harvoni,27593,Genotype drug resistance test positive,10066368,Inv,5,5,0,0,5,5,0,0,No,No,No,No,No
Harvoni,27593,Incorrect dose administered,10064355,Inj&P,2,2,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Torsade de pointes,10044066,Card,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Tricuspid valve incompetence,10044640,Card,2,2,0,0,2,2,1,1,No,No,No,No,No
Harvoni,27593,Viral load decreased,10062179,Inv,2,2,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Anal infection,10061628,Infec,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Lung infection,10061229,Infec,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Pseudomonas infection,10061471,Infec,1,1,0,0,1,1,1,1,No,No,No,No,No
Harvoni,27593,Nasopharyngitis,10028810,Infec,40,40,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Femur fracture,10016454,Inj&P,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Hip fracture,10020100,Inj&P,2,2,0,0,2,2,1,1,No,No,No,No,No
Harvoni,27593,Crepitations,10011376,Genrl,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Humerus fracture,10020462,Inj&P,2,2,0,0,2,2,1,1,No,No,No,No,No
Harvoni,27593,Mucosal inflammation,10028116,Genrl,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Hepatitis C RNA,10019748,Inv,2,2,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Blood HIV RNA increased,10049827,Inv,3,3,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Renal cancer,10038389,Neopl,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Thyroid neoplasm,10043744,Neopl,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Fat redistribution,10048474,Metab,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Chondrocalcinosis pyrophosphate,10008690,Musc,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Joint effusion,10023215,Musc,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Nail discolouration,10028692,Skin,2,2,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Intracranial aneurysm,10022758,Nerv,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Candida infection,10074170,Infec,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Clostridium difficile infection,10054236,Infec,1,1,0,0,1,1,1,1,No,No,No,No,No
Harvoni,27593,Escherichia sepsis,10015296,Infec,1,1,0,0,1,1,1,1,No,No,No,No,No
Harvoni,27593,Klebsiella bacteraemia,10058856,Infec,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Onychomycosis,10030338,Infec,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Staphylococcal bacteraemia,10051017,Infec,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Haemorrhagic diathesis,10062713,Blood,3,3,0,0,3,3,0,0,No,No,No,No,No
Harvoni,27593,Oesophageal pain,10030180,Gastr,3,3,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Dysphagia,10013950,Gastr,33,33,0,0,12,12,0,0,No,No,No,No,No
Harvoni,27593,Oedema peripheral,10030124,Genrl,37,37,0,0,25,25,2,2,No,No,No,No,No
Harvoni,27593,Enterocolitis viral,10061841,Infec,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Thalassaemia beta,10043391,Cong,1,1,0,0,1,1,1,1,No,No,No,No,No
Harvoni,27593,Knee arthroplasty,10023469,Surg,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,General physical condition abnormal,10058911,Inv,1,1,0,0,1,1,1,1,No,No,No,No,No
Harvoni,27593,Lymphangitis,10025226,Infec,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Pyelonephritis acute,10037597,Infec,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Stress cardiomyopathy,10066286,Card,4,4,0,0,4,4,1,1,No,No,No,No,No
Harvoni,27593,Helminthic infection,10061201,Infec,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Large intestine perforation,10023804,Gastr,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Intestinal ischaemia,10022680,Gastr,4,4,0,0,4,4,2,2,No,No,No,No,No
Harvoni,27593,Mesenteric artery thrombosis,10027397,Gastr,1,1,0,0,1,1,1,1,No,No,No,No,No
Harvoni,27593,Incorrect product storage,10069328,Genrl,4,4,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Brain death,10049054,Genrl,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Cryoglobulinaemia,10011474,Immun,16,16,0,0,16,16,0,0,No,No,No,No,No
Harvoni,27593,Off label use,10053762,Surg,45,45,0,0,30,30,2,2,No,No,No,No,No
Harvoni,27593,Scar,10039580,Skin,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Portal shunt,10036204,Hepat,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Intra-abdominal fluid collection,10078659,Gastr,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Drug reaction with eosinophilia and systemic symptoms,10073508,Skin,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Myocarditis,10028606,Card,4,4,0,0,4,4,0,0,No,No,No,No,No
Harvoni,27593,Sudden hearing loss,10061373,Ear,6,6,0,0,6,6,0,0,No,No,No,No,No
Harvoni,27593,Pachymeningitis,10053658,Nerv,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Headache,10019211,Nerv,540,540,0,0,133,133,6,6,No,No,No,No,No
Harvoni,27593,Neuritis,10029240,Nerv,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Prostate cancer metastatic,10036909,Neopl,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Hypokinesia,10021021,Nerv,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Psychomotor hyperactivity,10037211,Nerv,7,7,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Petit mal epilepsy,10034759,Nerv,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Demyelination,10012305,Nerv,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Lipase increased,10024574,Inv,6,6,0,0,6,6,0,0,No,No,No,No,No
Harvoni,27593,Plasma cells present,10035232,Inv,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Dementia,10012267,Nerv,6,6,0,0,6,6,0,0,No,No,No,No,No
Harvoni,27593,Bundle branch block left,10006580,Card,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Sinoatrial block,10040736,Card,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Arrhythmia,10003119,Card,21,21,0,0,20,20,3,3,No,No,No,No,No
Harvoni,27593,Retinal vein occlusion,10038907,Eye,4,4,0,0,4,4,0,0,No,No,No,No,No
Harvoni,27593,Conjunctivitis allergic,10010744,Eye,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Macular oedema,10025415,Eye,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Hordeolum,10020377,Infec,2,2,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Retinitis,10038910,Infec,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Herpes simplex,10019948,Infec,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Herpes zoster,10019974,Infec,8,8,0,0,4,4,0,0,No,No,No,No,No
Harvoni,27593,Congenital thrombocyte disorder,10058896,Cong,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Porphyria acute,10036182,Cong,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Varicose vein,10046996,Vasc,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Nail bed disorder,10070533,Skin,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Neoplasm progression,10061309,Neopl,3,3,0,0,3,3,3,3,No,No,No,No,No
Harvoni,27593,Osteoarthritis,10031161,Musc,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Flushing,10016825,Vasc,6,6,0,0,3,3,0,0,No,No,No,No,No
Harvoni,27593,Presyncope,10036653,Nerv,11,11,0,0,10,10,1,1,No,No,No,No,No
Harvoni,27593,Neurological decompensation,10068357,Nerv,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Metastases to bone,10027452,Neopl,2,2,0,0,2,2,1,1,No,No,No,No,No
Harvoni,27593,Pulmonary fibrosis,10037383,Resp,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Lung disorder,10025082,Resp,4,4,0,0,4,4,0,0,No,No,No,No,No
Harvoni,27593,Pulmonary mass,10056342,Resp,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Dysuria,10013990,Renal,5,5,0,0,3,3,1,1,No,No,No,No,No
Harvoni,27593,Tearfulness,10043169,Psych,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Acne,10000496,Skin,4,4,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Acne cystic,10000503,Skin,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Dermatitis acneiform,10012432,Skin,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Gastrostomy,10048978,Surg,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Delusion,10012239,Psych,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Muscle atrophy,10028289,Musc,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Muscle tightness,10049816,Musc,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Breast cancer,10006187,Neopl,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Breast cancer metastatic,10055113,Neopl,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Musculoskeletal discomfort,10053156,Musc,3,3,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Lupus-like syndrome,10050551,Musc,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Vitiligo,10047642,Skin,2,2,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Acute respiratory distress syndrome,10001052,Resp,1,1,0,0,1,1,1,1,No,No,No,No,No
Harvoni,27593,Chondrosarcoma,10008734,Neopl,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Alanine aminotransferase abnormal,10001547,Inv,3,3,0,0,3,3,0,0,No,No,No,No,No
Harvoni,27593,Ammonia abnormal,10001942,Inv,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Hepatitis cholestatic,10019754,Hepat,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Retching,10038776,Gastr,8,8,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Feeling abnormal,10016322,Genrl,41,41,0,0,15,15,1,1,No,No,No,No,No
Harvoni,27593,Feeling drunk,10016330,Genrl,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Gamma-glutamyltransferase increased,10017693,Inv,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Exposure during breast feeding,10071402,Inj&P,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Exposure via body fluid,10073300,Inj&P,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Fluid overload,10016803,Metab,5,5,0,0,5,5,2,2,No,No,No,No,No
Harvoni,27593,Drug prescribing error,10064296,Inj&P,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Intentional overdose,10022523,Inj&P,5,5,0,0,4,4,3,3,No,No,No,No,No
Harvoni,27593,Tuberculosis,10044755,Infec,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Transplant rejection,10044439,Immun,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Polymerase chain reaction positive,10075628,Inv,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Lip swelling,10024570,Gastr,11,11,0,0,5,5,0,0,No,No,No,No,No
Harvoni,27593,Eye infection toxoplasmal,10015939,Infec,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Cellulitis,10007882,Infec,14,14,0,0,14,14,1,1,No,No,No,No,No
Harvoni,27593,Gangrene,10017711,Infec,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Ulcer haemorrhage,10061577,Genrl,3,3,0,0,3,3,0,0,No,No,No,No,No
Harvoni,27593,Glycosylated haemoglobin increased,10018484,Inv,4,4,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Gastrointestinal perforation,10018001,Gastr,1,1,0,0,1,1,1,1,No,No,No,No,No
Harvoni,27593,Gastrointestinal ulcer,10061459,Gastr,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Liver function test abnormal,10024690,Inv,10,10,0,0,8,8,0,0,No,No,No,No,No
Harvoni,27593,Fall,10016173,Inj&P,49,49,0,0,43,43,10,10,No,No,No,No,No
Harvoni,27593,Injury,10022116,Inj&P,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Procedural pain,10064882,Inj&P,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Post procedural swelling,10066415,Inj&P,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Cryoglobulins present,10011478,Inv,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Blood creatine phosphokinase abnormal,10005468,Inv,2,2,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Blood creatine phosphokinase increased,10005470,Inv,24,24,0,0,18,18,2,2,No,No,No,No,No
Harvoni,27593,Troponin increased,10058267,Inv,1,1,0,0,1,1,1,1,No,No,No,No,No
Harvoni,27593,Compression fracture,10010214,Inj&P,4,4,0,0,4,4,0,0,No,No,No,No,No
Harvoni,27593,Multiple fractures,10028200,Inj&P,4,4,0,0,4,4,1,1,No,No,No,No,No
Harvoni,27593,Vitamin B12 deficiency,10047609,Metab,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Oral lichen planus,10030983,Gastr,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Haemoglobin increased,10018888,Inv,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Transaminases increased,10054889,Inv,11,11,0,0,10,10,1,1,No,No,No,No,No
Harvoni,27593,Myocardial necrosis marker increased,10075211,Inv,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Blood lactate dehydrogenase increased,10005630,Inv,2,2,0,0,2,2,1,1,No,No,No,No,No
Harvoni,27593,Gastrointestinal disorder,10017944,Gastr,4,4,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Excessive eye blinking,10065166,Eye,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Thoracic vertebral fracture,10049948,Inj&P,2,2,0,0,2,2,1,1,No,No,No,No,No
Harvoni,27593,Hypoalbuminaemia,10020942,Metab,3,3,0,0,3,3,2,2,No,No,No,No,No
Harvoni,27593,Papilloedema,10033712,Eye,4,4,0,0,4,4,0,0,No,No,No,No,No
Harvoni,27593,Haematemesis,10018830,Gastr,16,16,0,0,16,16,6,6,No,No,No,No,No
Harvoni,27593,Gastroenteritis viral,10017918,Infec,6,6,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Urinary tract infection,10046571,Infec,24,24,0,0,10,10,3,3,No,No,No,No,No
Harvoni,27593,Erysipelas,10015145,Infec,3,3,0,0,3,3,0,0,No,No,No,No,No
Harvoni,27593,Skin infection,10040872,Infec,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Myocardial ischaemia,10028600,Card,3,3,0,0,3,3,1,1,No,No,No,No,No
Harvoni,27593,Brain stem haemorrhage,10006145,Nerv,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Haemothorax,10019027,Resp,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Visual acuity reduced,10047531,Eye,9,9,0,0,6,6,1,1,No,No,No,No,No
Harvoni,27593,Productive cough,10036790,Resp,4,4,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Product size issue,10069249,Prod,5,5,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Product physical issue,10071134,Prod,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Product label issue,10069289,Prod,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Colectomy,10061778,Surg,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Choking,10008589,Resp,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Abortion induced,10000220,Surg,2,2,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Age-related macular degeneration,10064930,Eye,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Skin haemorrhage,10064265,Skin,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Periorbital oedema,10034545,Eye,2,2,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Deep vein thrombosis,10051055,Vasc,6,6,0,0,6,6,1,1,No,No,No,No,No
Harvoni,27593,Throat irritation,10043521,Resp,4,4,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Paranasal sinus discomfort,10052438,Resp,2,2,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Feeding tube user,10076368,SocCi,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Pain of skin,10033474,Skin,2,2,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Oesophagitis,10030216,Gastr,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Diarrhoea,10012735,Gastr,188,188,0,0,66,66,7,7,No,No,No,No,No
Harvoni,27593,Gastrooesophageal reflux disease,10017885,Gastr,21,21,0,0,5,5,2,2,No,No,No,No,No
Harvoni,27593,Asthma,10003553,Resp,6,6,0,0,4,4,0,0,No,No,No,No,No
Harvoni,27593,Acute kidney injury,10069339,Renal,67,67,0,0,67,67,6,6,No,No,No,No,No
Harvoni,27593,Microalbuminuria,10027525,Renal,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Scab,10039509,Skin,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Skin necrosis,10040893,Skin,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Fibrillary glomerulonephritis,10068279,Renal,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Cerebral ventricular rupture,10075249,Nerv,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Subarachnoid haemorrhage,10042316,Nerv,11,11,0,0,11,11,6,6,No,No,No,No,No
Harvoni,27593,Hospitalisation,10054112,Surg,3,3,0,0,3,3,1,1,No,No,No,No,No
Harvoni,27593,Glossitis,10018386,Gastr,2,2,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Carotid artery thrombosis,10007688,Nerv,1,1,0,0,1,1,1,1,No,No,No,No,No
Harvoni,27593,Cerebral ischaemia,10008120,Nerv,13,13,0,0,13,13,0,0,No,No,No,No,No
Harvoni,27593,Post transplant lymphoproliferative disorder,10051358,Neopl,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Mania,10026749,Psych,8,8,0,0,3,3,0,0,No,No,No,No,No
Harvoni,27593,Emotional poverty,10014557,Psych,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Affective disorder,10001443,Psych,3,3,0,0,3,3,0,0,No,No,No,No,No
Harvoni,27593,Vascular insufficiency,10054880,Vasc,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Ischaemia,10061255,Vasc,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Anorexia nervosa,10002649,Psych,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Asterixis,10003547,Nerv,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Head titubation,10064950,Nerv,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Iridocyclitis,10022941,Eye,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Pulmonary function test decreased,10061922,Inv,2,2,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Foetal heart rate decreased,10051136,Inv,1,1,0,0,1,1,1,1,No,No,No,No,No
Harvoni,27593,Ligament rupture,10065433,Inj&P,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Influenza like illness,10022004,Genrl,30,30,0,0,4,4,0,0,No,No,No,No,No
Harvoni,27593,Local swelling,10024770,Genrl,3,3,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Bone disorder,10005956,Musc,1,1,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Drug screen positive,10049177,Inv,6,6,0,0,0,0,0,0,No,No,No,No,No
Harvoni,27593,Occult blood,10061878,Inv,2,2,0,0,2,2,0,0,No,No,No,No,No
Harvoni,27593,Slow speech,10071299,Nerv,1,1,0,0,1,1,0,0,No,No,No,No,No
Harvoni,27593,Abnormal dreams,10000125,Psych,12,12,0,0,6,6,0,0,No,No,No,No,No
